name1;name2;weight;Source;Target
#Trump2016;#NPS100;0.05598146;314;232
#Hannity;#FITN;0.055947993;118;95
#GOPDebate;#trump;0.055924756;112;313
#ISIS;#SheWon;0.055912776;145;279
#Hannity;#VoteTrumpNH;0.055878801;118;354
#iRegistered;#DebateNight;0.05583317;145;64
#CAPrimary;#MakeAmericaGreatAgain;0.055722724;34;173
#TrumpPence2016;#RNCwithBernie;0.055720152;326;265
#Trump2016;#FlashbackFriday;0.055683426;314;102
#CrookedHillary;#Olmstead;0.055682027;54;237
#Frozen;#AmericaFirst;0.055603436;106;15
#Frozen;#Trump2016;0.055603436;106;314
#imwithher;#MakeAmericaGreatAgain;0.055549383;133;173
#CripTheVote;#MakeAmericaGreatAgain;0.055549383;53;173
#ADA;#MakeAmericaGreatAgain;0.055549383;5;173
#Hannity;#NewHampshire;0.055485864;118;226
#NoBillNoBreak;#DemPlatform;0.055420736;229;71
#ImWithYou;#WeMadeHistory;0.055407157;133;364
#Trump2016;#WomensEqualityDay;0.055399941;314;429
#NeverHillary;#ImWithHer;0.055390358;223;133
#CrookedHillary;#Turkey;0.05537243;54;333
#LESM;#ImWithHer;0.055330623;157;133
#GPLFers;#VoteTrumpNH;0.055291386;116;354
#GPLFers;#FITN;0.055291386;116;95
#TrumpPence16;#VoteTrump;0.055278365;325;348
#ImWithYou;#RollCallVote;0.055251575;133;268
#GOPDebate;#makeamericagreatagain;0.055240043;112;173
#GOPDebate;#WeAreBernie;0.055240043;112;364
#GOPDebate;#WeWantTrump;0.055240043;112;364
#Trump2016;#Enjoy;0.055231393;314;90
#GOPDebate;#With_Cruz_you_lose;0.055225743;112;428
#DemsInPhilly;#LawandOrder;0.055170866;75;156
#NeverHillary;#DNC;0.055123297;223;79
#MAGA;#TurnUpToVote;0.055101554;172;334
#RNCwithBernie;#TrumpPence2016;0.055094901;265;326
#SCPrimary;#VoteTrumpNV;0.055088616;277;355
#SuperTuesday;#Utah;0.055086755;295;343
#VoteTrump;#ThankAVet;0.055059181;348;308
#MakeAmericaGreatAgain;#VoterRegistrationDay;0.055012171;173;347
#ISIS;#slipping;0.054945055;145;280
#ISIS;#Polls;0.054945055;145;247
#slipping;#ISIS;0.054945055;280;145
#Polls;#ISIS;0.054945055;247;145
#Greta;#VoteTrump;0.054939018;117;348
#ugpride2016;#MAGA;0.054908851;335;172
#StrongerTogether;#GoodTrouble;0.054891348;292;108
#WIPrimary;#HaileyPuckett;0.054887109;428;118
#RNCinCLE;#dtmag;0.054880027;257;81
#MakeAmericaSafeAgain;#MAGA;0.054872939;173;172
#Trump2016;#Hillary2016;0.054869876;314;118
#Trump2016;#BlacksForTrump;0.054869876;314;27
#Trump2016;#BlackMenForBernie;0.054869876;314;25
#BrexitVote;#GIBill;0.054860493;29;107
#BrexitVote;#veterans;0.054860493;29;346
#WIPrimary;#trump;0.054857291;428;313
#WIPrimary;#MAKEAMERICAGREATAGAIN;0.054834209;428;173
#ImWithYou;#DemsinPHL;0.054824191;133;75
#NYPrimary;#TBT;0.054773003;232;296
#NYPrimary;#HillaryOnGMA;0.054773003;232;127
#SuperTuesday;#TrumpCountry;0.054735419;295;318
#SuperTuesday;#Mormon;0.054735419;295;198
#SuperTuesday;#UtahPrimary;0.054735419;295;346
#SuperTuesday;#Utah4Trump;0.054735419;295;344
#WIPrimary;#trump2016;0.054651086;428;314
#CrookedHillary;#DemsInPhilly;0.054647079;54;75
#TrumpTrain;#EndCommonCore;0.054634977;328;88
#Benghazi;#slipping;0.054562815;23;280
#Benghazi;#Polls;0.054562815;23;247
#slipping;#Benghazi;0.054562815;280;23
#Polls;#Benghazi;0.054562815;247;23
#VoteTrumpSC;#VoteTrumpNV;0.05455371;357;355
#MAKEAMERICAGREATAGAIN;#TrumpTrain;0.054496386;173;328
#RNCinCLE;#USMC2016;0.054458511;257;339
#LoveTrumpsHate;#DeclareYourAmbition;0.054343556;158;67
#ActOnClimate;#TrumpTrain;0.054327352;4;328
#Trump2016;#GoodTrouble;0.054248428;314;108
#RNCinCLE;#NYCPride;0.054221535;257;232
#GOPDebate;#Greta;0.054209065;112;117
#TrumpPence16;#MikePence;0.054180055;325;196
#1;#Benghazi;0.054157541;1;23
#SuperTuesday;#TrumpLV;0.05406054;295;322
#NewHampshire;#Hannity;0.054030689;226;118
#NewHampshire;#MAKEAMERICAGREATAGAIN;0.054030689;226;173
#VoteTrump;#CommanderInChiefForum;0.053998211;348;49
#WeMadeHistory;#DNC;0.053941304;364;79
#TrumpPence16;#USA;0.053936096;325;338
#AmericaFirst;#DNCinPHL;0.053932798;15;79
#SuperSaturday;#TRUMPDOG;0.053925601;294;319
#RNCinCLE;#USA;0.053921593;257;338
#StrongerTogether;#VirWINia;0.053903448;292;347
#WomensEqualityDay;#Hannity;0.053884784;429;118
#WomensEqualityDay;#BuildTheWall;0.053884784;429;31
#AmericaFirst;#Pulse;0.053833664;15;250
#2A;#LESM;0.053831848;3;157
#AmericaFirst;#enough;0.053815608;15;91
#RNCinCLE;#DemPlatform;0.053813896;257;71
#Trump2016;#RIP;0.05381385;314;252
#Trump2016;#JuanGabriel;0.05381385;314;150
#Trump2016;#DivoDeJuarez;0.05381385;314;78
#NYPrimary;#StopGunViolence;0.053811529;232;290
#1;#ISIS;0.053811167;1;145
#CrookedHillary;#VirWINia;0.053779709;54;347
#TrumpPence16;#60Minutes;0.053769863;325;4
#ImWithHer;#TRUMP2016;0.053754646;133;314
#TrumpPence2016;#VoteTrump;0.053739029;326;348
#BrexitVote;#MoreInCommon;0.053669377;29;197
#AZPrimary;#TrumpCountry;0.053610409;22;318
#AZPrimary;#Mormon;0.053610409;22;198
#AZPrimary;#UtahPrimary;0.053610409;22;346
#AZPrimary;#Utah4Trump;0.053610409;22;344
#AZPrimary;#Utah;0.053610409;22;343
#RNCInCLE;#CitizensUnited;0.053605978;257;44
#debatenight;#polls;0.053483601;64;247
#ImWithHer;#GunViolence;0.05336795;133;118
#WISCONSIN;#VoteTrump;0.053290701;428;348
#VoteTrump;#Colbert;0.05323027;348;48
#TrumpTrain;#VoteTrumpNH;0.05318997;328;354
#TBT;#womancard;0.053163488;296;429
#Debate;#SheWon;0.053158972;63;279
#StrongerTogether;#Enjoy;0.053154379;292;90
#ImWithYou;#RNCINCLE;0.053150139;133;257
#NeverTrump;#Turkey;0.053144063;224;333
#Trump2016;#TrumpinEverett;0.053124086;314;320
#ImWithYou;#GOPinCLE;0.053041008;133;116
#NATO;#DNC;0.053012314;206;79
#ROGERAILES;#MakeAmericaGreatAgain;0.052922654;266;173
#MichaelMoore;#MakeAmericaGreatAgain;0.052922654;195;173
#1;#debate;0.052897008;1;63
#TrumpPence16;#TrumpinEverett;0.0528935;325;320
#VoteTrumpNV;#ObamaCare;0.052889222;355;236
#VoteTrumpNV;#MAKEAMERICAGREATAGAIN;0.052889222;355;173
#TrumpTrain;#HillaryOnGMA;0.052859136;328;127
#ORPrimary;#Trump;0.052852726;242;313
#DisarmHate;#Trump;0.052761104;77;313
#DisarmHate;#Clinton;0.052761104;77;45
#ImWithYou;#TrumpYourself;0.052734504;133;331
#KansasCaucus;#SuperSaturday;0.052695368;152;294
#VoteTrump;#SB50;0.052670661;348;271
#VoteTrump;#SuperBowlSunday;0.052670661;348;293
#CrookedHillary;#TrumpPence2016;0.052649346;54;326
#ImWithHer;#GOPConvention;0.052629665;133;110
#TrumpPence16;#DACA;0.052603154;325;57
#VoteTrump;#MaitnerStrong;0.052594385;348;172
#VoteTrump;#WakeUpAmerica;0.052591375;348;362
#ImWithHer;#Elkhart;0.052558476;133;87
#NoBillNoBreak;#NYCPride;0.052557119;229;232
#ImWithYou;#ClintonKaine;0.052532216;133;46
#DDay;#CAPrimary;0.052510399;58;34
#NeverHillary;#ICYMI;0.052506632;223;133
#SCOTUS;#DisarmHate;0.052486072;277;77
#TrumpPence16;#extremevetting;0.052480681;325;93
#SCOTUS;#EndGunViolence;0.052448136;277;89
#TrumpTrain;#CincoDeMayo;0.052436216;328;43
#Trump2016;#ALConvention2016;0.052408853;314;8
#ImWithHer;#IranDeal;0.052376515;133;145
#Benghazi;#TrumpWon;0.052309463;23;330
#Benghazi;#1;0.052309463;23;1
#NeverHillary;#KhizrKhan;0.052276138;223;155
#ImWithHer;#enough;0.052232569;133;91
#CrookedHillary;#BrexitVote;0.052230115;54;29
#TeamTrump;#ECONOMY;0.052199655;303;85
#VoteTrumpNY;#HRC4PA;0.052190282;356;130
#DisarmHate;#TitleIX;0.052147196;77;312
#VoteTrumpNV;#GOPDebate;0.052084772;355;112
#ImWithYou;#StandTogether;0.052070838;133;285
#TrumpPence16;#SheWon;0.052066237;325;279
#AmericaFirst;#AlwaysTrump;0.051985013;15;8
#ImWithHer;#Decision2016;0.051984753;133;66
#Turkey;#NeverTrump;0.051984509;333;224
#ISIS;#TrumpWon;0.051962898;145;330
#ISIS;#1;0.051962898;145;1
#AmericaFirst;#DNC;0.051961459;15;79
#ImWithYou;#RNCInCLE;0.051922548;133;257
#POTUS;#RNC;0.051907601;247;254
#WheresHillary;#TrumpTrain;0.051900869;383;328
#WheresHillary;#ImWithYou;0.051900869;383;133
#ImWithYou;#TrumpIsWithYou;0.051893562;133;321
#WIPrimary;#WOMEN4TRUMP;0.051876519;428;429
#VoteTrump2016;#LyingTed;0.051866036;349;171
#VoteTrump2016;#NeverCruz;0.051858276;349;220
#ImWithYou;#RNCwithBernie;0.051855207;133;265
#ORPrimary;#MakeAmericaGreatAgain;0.051843019;242;173
#ImWithHer;#JuntosSePuede;0.051820638;133;151
#VoteTrump;#NewDay;0.051801608;348;225
#VoteTrumpNV;#VoteTrumpSC;0.051741269;355;357
#ImWithHer;#WORK;0.051739469;133;429
#MAGA;#Teachers4Trump;0.051736745;172;296
#MAGA;#CA4Trump;0.051736745;172;33
#MAGA;#NeverDems;0.051736745;172;221
#NoBillNoBreak;#ImWithHer;0.051734798;229;133
#TeamTrump;#2016;0.051695339;303;2
#TeamTrump;#CBNNews;0.051695339;303;40
#OHHillYes;#SCOTUS;0.051692944;236;277
#RNCinCLE;#WestVirginia;0.051656058;257;364
#slipping;#ImWithHer;0.051655561;280;133
#Polls;#ImWithHer;0.051655561;247;133
#TrumpTrain;#Prince;0.051639244;328;249
#TrumpTrain;#HillaryClinton;0.051639244;328;118
#TeamUSA;#NABJNAHJ16;0.051566327;304;204
#OpeningCeremony;#NABJNAHJ16;0.051566327;239;204
#Rio2016;#NABJNAHJ16;0.051566327;251;204
#NABJNAHJ16;#TeamUSA;0.051566327;204;304
#NABJNAHJ16;#OpeningCeremony;0.051566327;204;239
#NABJNAHJ16;#Rio2016;0.051566327;204;251
#DemConvention;#AmericaFirst;0.051564752;69;15
#ImWithYou;#DemocraticSitIn;0.051547155;133;71
#TrumpWon;#slipping;0.051546592;330;280
#TrumpWon;#Polls;0.051546592;330;247
#TeamTrump;#FITN;0.051546283;303;95
#VoteTrumpNV;#LoneStarState;0.051545368;355;158
#VoteTrumpNV;#SuperTuesday;0.051545368;355;295
#AmericaFirst;#StandWithLouisiana;0.051540329;15;286
#NeverCruz;#VoteTrump2016;0.051538422;220;349
#ImWithYou;#imwithyou;0.051520904;133;133
#ORPrimary;#MegynKellyPresents;0.0515132;242;191
#MegynKellyPresents;#ORPrimary;0.0515132;191;242
#MegynKellyPresents;#VoteTrump;0.0515132;191;348
#CrookedHillary;#sendDonaldtospace;0.051492214;54;278
#AmericaFirst;#WheresHillary;0.051463675;15;383
#VoteTrump;#HaileyPuckett;0.051442717;348;118
#1;#Debate;0.051425777;1;63
#CNN;#VoteTrump;0.051417847;46;348
#WIPrimary;#Derp;0.051400952;428;76
#TBT;#SecondAmendment;0.051399416;296;278
#PhilandoCastile;#TBT;0.051368983;245;296
#ImWithYou;#HillaryKaine2016;0.051352399;133;118
#LESM;#AmericaFirst;0.051349453;157;15
#ImWithHer;#VoteTrump;0.051349211;133;348
#IAPolitics;#SOTU;0.051337338;132;281
#media;#AmericaFirst;0.051332067;188;15
#media;#MAGA;0.051332067;188;172
#TrumpTrain;#NHPolitics;0.051310965;328;228
#DemConvention;#GOPConvention;0.051297371;69;110
#DemConvention;#GOPinCLE;0.051297371;69;116
#NYPrimary;#Prince;0.05128947;232;249
#NYPrimary;#HillaryClinton;0.05128947;232;118
#Debates2016;#TerenceCrutcher;0.051241562;65;307
#sendDonaldtospace;#MAGA;0.051241321;278;172
#sendDonaldtospace;#TrumpPence16;0.051241321;278;325
#MAGA;#AIDSFreeGeneration;0.051233353;172;6
#TrumpPence16;#GoodTrouble;0.051222543;325;108
#LyingTed;#Derp;0.051178791;171;76
#AmericaFirst;#WHD;0.05117303;15;367
#ImWithYou;#TitleIX;0.051154105;133;312
#FITN;#VoteTrumpSC;0.051079345;95;357
#NoBillNoBreak;#USMC2016;0.051048894;229;339
#DemsInPhilly;#RosanellEaton;0.051035644;75;269
#ImWithYou;#Clinton;0.051009325;133;45
#SOTU;#FoxNews;0.05099559;281;105
#TBT;#HillaryOnCNN;0.050935356;296;118
#POTUS;#AIPAC2016;0.050886032;247;7
#VoteTrump;#VotersSpeak;0.050871142;348;347
#IAPolitics;#FoxNews;0.050869875;132;105
#IACaucus;#CruzFraud;0.050869301;131;56
#sendDonaldtospace;#ICYMI;0.050831088;278;133
#VoteTrump2016;#Elkhart;0.050803191;349;87
#StrongerTogether;#DebateNight;0.050790515;292;64
#DemConvention;#RNCINCLE;0.050706118;69;257
#DisarmHate;#imwithyou;0.050698361;77;133
#TrumpTrain;#CommanderInChiefForum;0.050697283;328;49
#Trump2016;#LaborDay;0.050622791;314;155
#AmericaFirst;#Women4Ttump;0.050618611;15;429
#NeverHillary;#Hillary2016;0.050612575;223;118
#NeverHillary;#BlacksForTrump;0.050612575;223;27
#NeverHillary;#BlackMenForBernie;0.050612575;223;25
#DisarmHate;#DemocraticSitIn;0.050600098;77;71
#VoteTrump;#CruzFraud;0.050535664;348;56
#AIDSFreeGeneration;#GOPConvention;0.050487201;6;110
#Charleston9;#Trump;0.050485927;42;313
#Elkhart;#TrumpTrain;0.050483378;87;328
#Elkhart;#VoteTrump2016;0.050483378;87;349
#Debates2016;#UNGA;0.050482775;65;336
#gunviolence;#SCOTUS;0.050466818;118;277
#AsLongAsItTakes;#SCOTUS;0.050466818;22;277
#IACaucus;#ObamaCare;0.050465635;131;236
#ImWithYou;#Imwithyou;0.050425121;133;133
#DemPlatform;#BrexitVote;0.050413788;71;29
#GOPDebate;#KansasCaucus;0.050405825;112;152
#IACaucus;#2016;0.050394774;131;2
#IACaucus;#CBNNews;0.050394774;131;40
#WomanCard;#MSNBCTownhall;0.050327631;429;201
#NoBillNoBreak;#MakeAmericaGreatAgain;0.050313795;229;173
#LSSC;#SCPrimary;0.050305493;159;277
#ICYMI;#FightForFamilies;0.050240808;133;94
#POTUS;#Colbert;0.050213248;247;48
#MAKEAMERICAGREATAGAIN;#NHPolitics;0.05021052;173;228
#NPS100;#MakeAmericaGreatAgain;0.050203136;232;173
#GOPinCLE;#TrumpYourself;0.050070098;116;331
#TrumpTrain;#GO;0.050066118;328;108
#ImWithHer;#RTM2016;0.050062417;133;269
#DemsinPhilly;#DNC;0.050043798;75;79
#IACaucus;#VotersSpeak;0.050041369;131;347
#ImWithHer;#StoptheHate;0.050024932;133;291
#TrumpPence16;#TrumpWon;0.050024032;325;330
#WomanCard;#MDPrimary;0.050020955;429;174
#WomanCard;#PAPrimary;0.050020955;429;243
#WomanCard;#RIPrimary;0.050020955;429;253
#WomanCard;#CTPrimary;0.050020955;429;56
#WomanCard;#DEPrimary;0.050020955;429;75
#smallbiz;#MAGA;0.049999425;280;172
#RNCinCLE;#BrexitVote;0.049993;257;29
#Trump2016;#media;0.049951564;314;188
#Colbert;#SCPrimary;0.049908916;48;277
#RestoreTheVRA;#VirWINia;0.049905282;251;347
#RNC;#POTUS;0.049901445;254;247
#SuperTuesday;#WattersWorld;0.049878189;295;363
#TPP;#SheWon;0.049852934;312;279
#RNCinCLE;#extremevetting;0.04983988;257;93
#WomensEqualityDay;#VoteTrump;0.049802509;429;348
#RNCinCLE;#Brexit;0.049797046;257;28
#brexit;#MakeAmericaGreatAgain;0.049767338;28;173
#AmericaFirst;#2A;0.049731159;15;3
#ImWithHer;#SCOTUS;0.049721244;133;277
#ImWithHer;#NationalVoterRegistrationDay;0.049714492;133;205
#INPrimary;#KentuckyDerby;0.049697118;135;154
#RNCinCLE;#DACA;0.049691514;257;57
#Hannity;#NHPolitics;0.049662503;118;228
#NHPolitics;#Hannity;0.049638361;228;118
#NHPolitics;#MAKEAMERICAGREATAGAIN;0.049638361;228;173
#Trump2016;#NBCNewsForum;0.049614303;314;207
#AmericaFirst;#TRUMP2016;0.049594138;15;314
#dtmag;#DemPlatform;0.049584728;81;71
#Debate;#TrumpWon;0.049576124;63;330
#Debate;#1;0.049576124;63;1
#DNC;#NATO;0.049573666;79;206
#TrumpTrain;#UAW;0.049573204;328;335
#iRegistered;#debatenight;0.049561382;145;64
#AmericaFirst;#GunViolence;0.049560975;15;118
#TrumpTrain;#FAIL;0.049516227;328;94
#TrumpTrain;#Politician;0.049516227;328;246
#SuperTuesday;#TrumpNV;0.049487996;295;324
#Trump2016;#CommanderInChiefForum;0.049446273;314;49
#CrookedHillary;#Brexit;0.049419004;54;28
#GOPConvention;#60Minutes;0.049332826;110;4
#GOPDebate;#LittleMarco;0.049294124;112;158
#TrumpTrain;#RosanellEaton;0.04924821;328;269
#NewYorkValues;#MAKEAMERICAGREATAGAIN;0.049220345;228;173
#LESM;#DemConvention;0.049189791;157;69
#LaborDay;#1;0.04915315;155;1
#Hannity;#Trump2016;0.049111634;118;314
#VoteTrump;#CommonCore;0.049096457;348;50
#DemsInPhilly;#LeadRight2016;0.049080046;75;156
#Women4Ttump;#SaveElephants;0.049052069;429;270
#SaveElephants;#Women4Ttump;0.049052069;270;429
#SuperTuesday;#VoteTrumpVT;0.049048848;295;358
#TrumpTrain;#ObamaCare;0.049030104;328;236
#AmericaFirst;#RosanellEaton;0.049029361;15;269
#IACaucus;#GoldenGlobe;0.049004231;131;108
#SuperTuesday;#VoteTrumpNC;0.049003347;295;353
#AmericaFirst;#SaveElephants;0.048979442;15;270
#SuperTuesday;#VoteTrumpMA;0.048977464;295;351
#SuperTuesday;#VoteTrumpIL;0.048953159;295;350
#DemsInPhilly;#WHD;0.048949521;75;367
#SuperTuesday;#AZPrimary;0.048934487;295;22
#MAGA;#60Minutes;0.048885954;172;4
#LESM;#MyTeacherIsWeird;0.048846604;157;202
#LESM;#FallonTonight;0.048846604;157;94
#GOP;#MakeAmericaGreatAgain;0.048788447;109;173
#LyingTed;#WOMEN4TRUMP;0.048751686;171;429
#SuperTuesday;#ICYMI;0.048744769;295;133
#SuperTuesday;#trump2016;0.048744769;295;314
#DemsInPhilly;#WheresHillary;0.048715447;75;383
#DemsInPhilly;#StandWithLouisiana;0.04865532;75;286
#TrumpTrain;#NASCAR;0.048641815;328;205
#StandWithLouisiana;#TrumpTrain;0.048640498;286;328
#StandWithLouisiana;#ImWithYou;0.048640498;286;133
#SuperTuesday;#Hannity;0.048639689;295;118
#TrumpTrain;#Donald;0.048632857;328;80
#NoBillNoBreak;#dtmag;0.048598655;229;81
#NoBillNoBreak;#MAGA;0.048585338;229;172
#NoBillNoBreak;#Trump2016;0.048585338;229;314
#makersandtakers;#TBT;0.048566086;173;296
#1;#TPP;0.048540132;1;312
#LESM;#TheTonightShow;0.04849854;157;311
#LESM;#TheDonald;0.04849854;157;310
#LESM;#JimmyFallon;0.04849854;157;146
#TrumpTrain;#MichaelBrown;0.048498268;328;194
#TrumpTrain;#MothersoftheMovement;0.048498268;328;201
#TrumpTrain;#ChangeAgents;0.048498268;328;41
#CrookedHillary;#GIBill;0.048492148;54;107
#CrookedHillary;#veterans;0.048492148;54;346
#CrookedHillary;#Hannity;0.04848774;54;118
#CrookedHillary;#BuildTheWall;0.04848774;54;31
#DemConvention;#CitizensUnited;0.048390027;69;44
#GOPDebate;#NoLoyalty;0.048359109;112;230
#ECONOMY;#TeamTrump;0.048333696;85;303
#DemsInPhilly;#AlwaysTrump;0.048319039;75;8
#AIPAC2016;#POTUS;0.048317348;7;247
#CrookedHillary;#CitizensUnited;0.048279493;54;44
#RNCinCLE;#DemocraticSitIn;0.048279113;257;71
#RNCinCLE;#imwithyou;0.048275965;257;133
#RNCinCLE;#TitleIX;0.048231267;257;312
#RNCinCLE;#Clinton;0.048213253;257;45
#KhizrKhan;#MakeAmericaGreatAgain;0.048183483;155;173
#slipping;#AmericaFirst;0.048168397;280;15
#Polls;#AmericaFirst;0.048168397;247;15
#TrumpCountry;#WattersWorld;0.048147524;318;363
#Mormon;#WattersWorld;0.048147524;198;363
#UtahPrimary;#WattersWorld;0.048147524;346;363
#Utah4Trump;#WattersWorld;0.048147524;344;363
#WattersWorld;#TrumpCountry;0.048147524;363;318
#WattersWorld;#Mormon;0.048147524;363;198
#WattersWorld;#UtahPrimary;0.048147524;363;346
#WattersWorld;#Utah4Trump;0.048147524;363;344
#WattersWorld;#Utah;0.048147524;363;343
#TrumpTrain;#imwithher;0.048141329;328;133
#TrumpTrain;#CripTheVote;0.048141329;328;53
#TrumpTrain;#ADA;0.048141329;328;5
#RNCinCLE;#Imwithyou;0.048138346;257;133
#TrumpPence16;#AIDSFreeGeneration;0.048131908;325;6
#OrlandoUnited;#ShesWithUs;0.048117607;242;278
#ImWithYou;#NoBillNoBreak;0.048117467;133;229
#Trump;#DisarmHate;0.048116442;313;77
#PrimaryDay;#primary;0.048075103;248;247
#PrimaryDay;#presidenttrump;0.048075103;248;247
#POTUS;#CommonLaw;0.048025687;247;51
#POTUS;#NaturalBorn;0.048025687;247;206
#POTUS;#MaryBrigidMcManamon;0.048025687;247;173
#POTUS;#TedCruz;0.048025687;247;306
#RNCinCLE;#Obamacare;0.048012962;257;236
#ImWithHer;#60Minutes;0.048006517;133;4
#CrookedHillary;#Hillary2016;0.048000132;54;118
#CrookedHillary;#BlacksForTrump;0.048000132;54;27
#CrookedHillary;#BlackMenForBernie;0.048000132;54;25
#Trump;#NoMoreSilence;0.047976102;313;231
#Trump;#sitin;0.047935994;313;280
#POTUS;#Cruz;0.047934572;247;55
#SCOTUS;#NotOneMore;0.04791796;277;232
#Trump;#gunviolence;0.047908377;313;118
#Trump;#AsLongAsItTakes;0.047908377;313;22
#MaryBrigidMcManamon;#RNC;0.047882414;173;254
#DNC;#StrongerTogether;0.047833158;79;292
#IACaucus;#Obamacare;0.047822329;131;236
#SCOTUS;#holdthefloor;0.047804175;277;129
#RNCinCLE;#NoBillNoBreak;0.047803722;257;229
#DemPlatform;#Brexit;0.047765544;71;28
#Colbert;#POTUS;0.047753211;48;247
#AmericaFirst;#KhizrKhan;0.047733267;15;155
#TBT;#NeverHillary;0.047692182;296;223
#ImWithHer;#SaveElephants;0.047684421;133;270
#NBCNewsForum;#election2016;0.047650846;207;85
#TrumpYourself;#StrongerTogether;0.047640749;331;292
#SOTU;#TeamTrump;0.047605345;281;303
#SCOTUS;#goodtrouble;0.047591664;277;108
#FITN;#LESM;0.047582784;95;157
#TedCruz;#RNC;0.047577438;306;254
#Obamacare;#2016;0.047552592;236;2
#Obamacare;#CBNNews;0.047552592;236;40
#CaucusForTrump;#ObamaCare;0.047547594;40;236
#AmericaGreatAgain;#FITN;0.047508195;16;95
#TrumpTrain;#CrookedHillary;0.047465302;328;54
#DemsInPhilly;#WCS16;0.047454231;75;364
#Trump;#ImWithHer;0.047453886;313;133
#2016;#TeamTrump;0.047451836;2;303
#CBNNews;#TeamTrump;0.047451836;40;303
#POTUS;#VoteTrumpSC;0.047415176;247;357
#NATO;#DemsInPHL;0.047362721;206;75
#Trump2016;#election2016;0.047357625;314;85
#WIPrimary;#NewYorkValues;0.047356924;428;228
#CaucusForTrump;#CruzFraud;0.047327613;40;56
#RNCinCLE;#LawandOrder;0.047326614;257;156
#NewYorkValues;#HaileyPuckett;0.047306711;228;118
#AmericaFirst;#Teachers4Trump;0.04730073;15;296
#AmericaFirst;#CA4Trump;0.04730073;15;33
#AmericaFirst;#NeverDems;0.04730073;15;221
#BrexitVote;#DemPlatform;0.047290229;29;71
#ThankAVet;#Trump4Vets;0.047269032;308;317
#Trump4Vets;#ThankAVet;0.047269032;317;308
#NYPrimary;#EarthDay;0.04726703;232;83
#NYPrimary;#ActOnClimate;0.047258458;232;4
#2016;#Obamacare;0.047229963;2;236
#CBNNews;#Obamacare;0.047229963;40;236
#StrongerTogether;#WomensEqualityDay;0.047209168;292;429
#LESM;#LibrarianOfCongress;0.047204477;157;158
#VoteTrump;#Ford;0.047151408;348;103
#VoteTrump;#Carrier;0.047151408;348;39
#VoteTrump;#Jobs;0.047151408;348;147
#VoteTrump;#Mexico;0.047151408;348;193
#RNCinCLE;#gunviolence;0.047151247;257;118
#RNCinCLE;#AsLongAsItTakes;0.047151247;257;22
#RNCinCLE;#sitin;0.047151247;257;280
#RNCinCLE;#NoMoreSilence;0.047151247;257;231
#SuperTuesday;#BikersForTrump;0.047140086;295;24
#MyTeacherIsWeird;#LESM;0.047099828;202;157
#FallonTonight;#LESM;0.047099828;94;157
#ImWithHer;#iRegistered;0.047093105;133;145
#WeMadeHistory;#TBT;0.047092589;364;296
#VoteTrump;#SouthCarolinaPrimary;0.04708763;348;283
#RNCinCLE;#EndGunViolence;0.047086111;257;89
#RNCinCLE;#DisarmHate;0.047086111;257;77
#TrumpPence16;#RIP;0.047035158;325;252
#TrumpPence16;#JuanGabriel;0.047035158;325;150
#TrumpPence16;#DivoDeJuarez;0.047035158;325;78
#DemsInPhilly;#makersandtakers;0.0470274;75;173
#CrookedHillary;#MoreInCommon;0.047005672;54;197
#RNCinCLE;#NotOneMore;0.046995795;257;232
#RNCinCLE;#holdthefloor;0.046993287;257;129
#RNCinCLE;#goodtrouble;0.046988566;257;108
#TBT;#SCOTUS;0.046958305;296;277
#RNCinCLE;#Olmstead;0.046957443;257;237
#AmericaFirst;#ICYMI;0.046953509;15;133
#POTUS;#laurencetribe;0.046935316;247;156
#Trump2016;#WeTrumpHate;0.046923531;314;364
#Trump2016;#LibrarianOfCongress;0.046907559;314;158
#GOPDebate;#AmericaGreatAgain;0.046883573;112;16
#DemsInPHL;#DNC;0.046882728;75;79
#trump2016;#IACaucus;0.046878043;314;131
#RestoreTheVRA;#ImWithHernandez;0.04683914;251;133
#LESM;#KhizrKhan;0.046834818;157;155
#POTUS;#LaurenceTribe;0.046821254;247;156
#AmericaFirst;#Caribbean;0.046817049;15;34
#TrumpTrain;#StrongerTogether;0.046799086;328;292
#GOPDebate;#Excellent;0.046798424;112;93
