"name1","name2","aehnlichkeit"
"#Laurence","#Mediafraud","1.0"
"#FoxNews","#Mediafraud","1.0"
"#Iowa","#Mediafraud","1.0"
"#MakeAmericaGreatAgain","#Mediafraud","1.0"
"#Bush","#Mediafraud","1.0"
"#Colbert","#Mediafraud","1.0"
"#DavidCameron","#Mediafraud","1.0"
"#MaitnerStrong","#Mediafraud","1.0"
"#GOPdebate","#Mediafraud","1.0"
"#Ford","#Mediafraud","1.0"
"#Carrier","#Mediafraud","1.0"
"#Jobs","#Mediafraud","1.0"
"#Jonas","#Mediafraud","1.0"
"#makeamericagreatagain","#Mediafraud","1.0"
"#CommonCore","#Mediafraud","1.0"
"#AmericaGreatAgain","#Mediafraud","1.0"
"#Excellent","#Mediafraud","1.0"
"#CommonLaw","#Mediafraud","1.0"
"#MaryBrigidMcManamon","#Mediafraud","1.0"
"#Cruz","#Mediafraud","1.0"
"#laurencetribe","#Mediafraud","1.0"
"#LaurenceTribe","#Mediafraud","1.0"
"#FallonTonight","#MSPrimary","1.0"
"#HispanicHeritageMonth","#MSPrimary","1.0"
"#iRegistered","#MSPrimary","1.0"
"#brexit","#MSPrimary","1.0"
"#ClintonKaine","#MSPrimary","1.0"
"#LibrarianOfCongress","#MSPrimary","1.0"
"#BuildTheWall","#MSPrimary","1.0"
"#election2016","#MSPrimary","1.0"
"#MikePence","#MSPrimary","1.0"
"#Diwali","#MSPrimary","1.0"
"#BlackWomensEqualPay","#MSPrimary","1.0"
"#LAflood","#MSPrimary","1.0"
"#Benghazi","#MSPrimary","1.0"
"#1","#MSPrimary","1.0"
"#CommanderInChiefForum","#MSPrimary","1.0"
"#ISIS","#MSPrimary","1.0"
"#DemsinPhilly","#MSPrimary","1.0"
"#LESM","#MSPrimary","1.0"
"#JuntosSePuede","#MSPrimary","1.0"
"#CoastGuardDay","#MSPrimary","1.0"
"#Debate","#MSPrimary","1.0"
"#media","#MSPrimary","1.0"
"#Frozen","#MSPrimary","1.0"
"#DNC","#MSPrimary","1.0"
"#LawandOrder","#MSPrimary","1.0"
"#LaborDay","#MSPrimary","1.0"
"#IranDeal","#MSPrimary","1.0"
"#DACA","#MSPrimary","1.0"
"#extremevetting","#MSPrimary","1.0"
"#ALConvention2016","#MSPrimary","1.0"
"#debatenight","#MSPrimary","1.0"
"#debate","#MSPrimary","1.0"
"#enough","#MSPrimary","1.0"
"#DemsInPhilly","#MSPrimary","1.0"
"#MakeAmericaSafeAgain","#MSPrimary","1.0"
"#ElectionDay","#MSPrimary","1.0"
"#DebateNight","#MSPrimary","1.0"
"#Debates2016","#MSPrimary","1.0"
"#JuanGabriel","#MSPrimary","1.0"
"#DivoDeJuarez","#MSPrimary","1.0"
"#DeclareYourAmbition","#MSPrimary","1.0"
"#DefendtheSecond","#MSPrimary","1.0"
"#GoodTrouble","#MSPrimary","1.0"
"#ADA","#MSPrimary","1.0"
"#imwithher","#MSPrimary","1.0"
"#CripTheVote","#MSPrimary","1.0"
"#LGBT","#MSPrimary","1.0"
"#2A","#MSPrimary","1.0"
"#DemsinPHL","#MSPrimary","1.0"
"#BlackMenForBernie","#MSPrimary","1.0"
"#JimmyFallon","#MSPrimary","1.0"
"#Hillary2016","#MSPrimary","1.0"
"#BlacksForTrump","#MSPrimary","1.0"
"#DNCinPHL","#MSPrimary","1.0"
"#DemConvention","#MSPrimary","1.0"
"#Enjoy","#MSPrimary","1.0"
"#FlashbackFriday","#MSPrimary","1.0"
"#ImWithHernandez","#MSPrimary","1.0"
"#AIDSFreeGeneration","#MSPrimary","1.0"
"#MSM","#MSPrimary","1.0"
"#MAGA","#MSPrimary","1.0"
"#KhizrKhan","#MSPrimary","1.0"
"#DemsInPHL","#MSPrimary","1.0"
"#HillaryKaine2016","#MSPrimary","1.0"
"#60Minutes","#MSPrimary","1.0"
"#FeelTheBern","#MSPrimary","1.0"
"#GOPinCLE","#MSPrimary","1.0"
"#makersandtakers","#MSPrimary","1.0"
"#campaignfinance","#MSPrimary","1.0"
"#CitizensUnited","#MSPrimary","1.0"
"#GOPConvention","#MSPrimary","1.0"
"#fixdemocracyfirst","#MSPrimary","1.0"
"#ImWithHer","#MSPrimary","1.0"
"#LeadRight2016","#MSPrimary","1.0"
"#FirstInPOTUS","#MSPrimary","1.0"
"#ImWithYou","#MSPrimary","1.0"
"#ICYMI","#MSPrimary","1.0"
"#LoveTrumpsHate","#MSPrimary","1.0"
"#CreatorsAskHRC","#MSPrimary","1.0"
"#AmericaFirst","#MSPrimary","1.0"
"#CrookedHillary","#MSPrimary","1.0"
"#AlwaysTrump","#MSPrimary","1.0"
"#Hannity","#MSPrimary","1.0"
"#dtmag","#MSPrimary","1.0"
"#MegynKellyPresents","#MSPrimary","1.0"
"#INDPrimary","#MSPrimary","1.0"
"#DemPlatform","#MSPrimary","1.0"
"#Brexit","#MSPrimary","1.0"
"#MadeInAmerica","#MSPrimary","1.0"
"#BrexitVote","#MSPrimary","1.0"
"#DemocraticSitIn","#MSPrimary","1.0"
"#imwithyou","#MSPrimary","1.0"
"#Clinton","#MSPrimary","1.0"
"#gunviolence","#MSPrimary","1.0"
"#AsLongAsItTakes","#MSPrimary","1.0"
"#EauClaire","#MSPrimary","1.0"
"#Indiana","#MSPrimary","1.0"
"#EndGunViolence","#MSPrimary","1.0"
"#InternationalNursesDay","#MSPrimary","1.0"
"#holdthefloor","#MSPrimary","1.0"
"#goodtrouble","#MSPrimary","1.0"
"#GIBill","#MSPrimary","1.0"
"#MoreInCommon","#MSPrimary","1.0"
"#Imwithyou","#MSPrimary","1.0"
"#DisarmHate","#MSPrimary","1.0"
"#LaudatoSi","#MSPrimary","1.0"
"#JohnRyder","#MSPrimary","1.0"
"#Charleston9","#MSPrimary","1.0"
"#GOPDebate","#MSPrimary","1.0"
"#Enough","#MSPrimary","1.0"
"#Filibuster","#MSPrimary","1.0"
"#ArmyBDay","#MSPrimary","1.0"
"#AZ","#MSPrimary","1.0"
"#MSNBCTownhall","#MSPrimary","1.0"
"#MattSchlapp","#MSPrimary","1.0"
"#jenniferrubin","#MSPrimary","1.0"
"#HistoryMade","#MSPrimary","1.0"
"#MothersDay","#MSPrimary","1.0"
"#MadeForHistory","#MSPrimary","1.0"
"#KentuckyDerby","#MSPrimary","1.0"
"#CTPrimary","#MSPrimary","1.0"
"#DEPrimary","#MSPrimary","1.0"
"#DDay","#MSPrimary","1.0"
"#Decision2016","#MSPrimary","1.0"
"#Elkhart","#MSPrimary","1.0"
"#MDPrimary","#MSPrimary","1.0"
"#CAPrimary","#MSPrimary","1.0"
"#CincoDeMayo","#MSPrimary","1.0"
"#GunViolence","#MSPrimary","1.0"
"#CA4Trump","#MSPrimary","1.0"
"#Caribbean","#MSPrimary","1.0"
"#EstoyConElla","#MSPrimary","1.0"
"#MemorialDay","#MSPrimary","1.0"
"#MDW","#MSPrimary","1.0"
"#GOP","#MSPrimary","1.0"
"#MeetTheTrumps","#MSPrimary","1.0"
"#HaileyPuckett","#MSPrimary","1.0"
"#iVoted","#MSPrimary","1.0"
"#ArizonaPrimary","#MSPrimary","1.0"
"#ArmedForcesDay","#MSPrimary","1.0"
"#INPrimary","#MSPrimary","1.0"
"#APAHM","#MSPrimary","1.0"
"#MichaelBrown","#MSPrimary","1.0"
"#MothersoftheMovement","#MSPrimary","1.0"
"#ChangeAgents","#MSPrimary","1.0"
"#FNS","#MSPrimary","1.0"
"#MayDay","#MSPrimary","1.0"
"#AmericaFIRST","#MSPrimary","1.0"
"#EastVillage","#MSPrimary","1.0"
"#EarthDay","#MSPrimary","1.0"
"#ActOnClimate","#MSPrimary","1.0"
"#DonaldTrump","#MSPrimary","1.0"
"#HillaryOnCNN","#MSPrimary","1.0"
"#HillaryClinton","#MSPrimary","1.0"
"#HillaryOnGMA","#MSPrimary","1.0"
"#HoustonFlood","#MSPrimary","1.0"
"#FightForFamilies","#MSPrimary","1.0"
"#Derp","#MSPrimary","1.0"
"#HRC4PA","#MSPrimary","1.0"
"#LyingTed","#MSPrimary","1.0"
"#AmericanSamoa","#MSPrimary","1.0"
"#Brussels","#MSPrimary","1.0"
"#Arizona","#MSPrimary","1.0"
"#AIPAC2016","#MSPrimary","1.0"
"#AZPrimary","#MSPrimary","1.0"
"#Mormon","#MSPrimary","1.0"
"#CNN","#MSPrimary","1.0"
"#EndCommonCore","#MSPrimary","1.0"
"#GO","#MSPrimary","1.0"
"#MAKEAMERICAGREATAGAIN","#MSPrimary","1.0"
"#Donald","#MSPrimary","1.0"
"#LightweightSenatorMarcoRubio","#MSPrimary","1.0"
"#LSSC","#MSPrimary","1.0"
"#Mahalo","#MSPrimary","1.0"
"#Mediafraud","#MSPrimary","1.0"
"#LittleMarco","#MSPrimary","1.0"
"#KansasCaucus","#MSPrimary","1.0"
"#GPLFers","#MSPrimary","1.0"
"#MorningJoe","#MSPrimary","1.0"
"#KenLangone","#MSPrimary","1.0"
"#Fox","#MSPrimary","1.0"
"#ECONOMY","#MSPrimary","1.0"
"#FAIL","#MSPrimary","1.0"
"#CBNNews","#MSPrimary","1.0"
"#2016","#MSPrimary","1.0"
"#Greta","#MSPrimary","1.0"
"#CruzFraud","#MSPrimary","1.0"
"#LoneStarState","#MSPrimary","1.0"
"#HarveyPitt","#MSPrimary","1.0"
"#IowaCaucus","#MSPrimary","1.0"
"#MakeYoutubeGreatAgain","#MSPrimary","1.0"
"#IAPolitics","#MSPrimary","1.0"
"#CaucusForTrump","#MSPrimary","1.0"
"#BikersForTrump","#MSPrimary","1.0"
"#IACaucus","#MSPrimary","1.0"
"#FITN","#MSPrimary","1.0"
"#fairandbalancedmyass","#MSPrimary","1.0"
"#GoldenGlobe","#MSPrimary","1.0"
"#Laurence","#MSPrimary","1.0"
"#FoxNews","#MSPrimary","1.0"
"#MichaelMoore","#MSPrimary","1.0"
"#Iowa","#MSPrimary","1.0"
"#MakeAmericaGreatAgain","#MSPrimary","1.0"
"#Bush","#MSPrimary","1.0"
"#Colbert","#MSPrimary","1.0"
"#DavidCameron","#MSPrimary","1.0"
"#MaitnerStrong","#MSPrimary","1.0"
"#GOPdebate","#MSPrimary","1.0"
"#Ford","#MSPrimary","1.0"
"#Carrier","#MSPrimary","1.0"
"#Jobs","#MSPrimary","1.0"
"#Mexico","#MSPrimary","1.0"
"#Jonas","#MSPrimary","1.0"
"#makeamericagreatagain","#MSPrimary","1.0"
"#CommonCore","#MSPrimary","1.0"
"#AmericaGreatAgain","#MSPrimary","1.0"
"#Excellent","#MSPrimary","1.0"
"#CommonLaw","#MSPrimary","1.0"
"#MaryBrigidMcManamon","#MSPrimary","1.0"
"#Cruz","#MSPrimary","1.0"
"#laurencetribe","#MSPrimary","1.0"
"#LaurenceTribe","#MSPrimary","1.0"
"#TheTonightShow","#TRUMPDOG","1.0"
"#MyTeacherIsWeird","#TRUMPDOG","1.0"
"#FallonTonight","#TRUMPDOG","1.0"
"#HispanicHeritageMonth","#TRUMPDOG","1.0"
"#NPS100","#TRUMPDOG","1.0"
"#iRegistered","#TRUMPDOG","1.0"
"#brexit","#TRUMPDOG","1.0"
"#ClintonKaine","#TRUMPDOG","1.0"
"#LibrarianOfCongress","#TRUMPDOG","1.0"
"#NationalVoterRegistrationDay","#TRUMPDOG","1.0"
"#BuildTheWall","#TRUMPDOG","1.0"
"#SheWon","#TRUMPDOG","1.0"
"#PhilandoCastile","#TRUMPDOG","1.0"
"#election2016","#TRUMPDOG","1.0"
"#NeverHillary","#TRUMPDOG","1.0"
"#MikePence","#TRUMPDOG","1.0"
"#Diwali","#TRUMPDOG","1.0"
"#BlackWomensEqualPay","#TRUMPDOG","1.0"
"#LAflood","#TRUMPDOG","1.0"
"#RestoreTheVRA","#TRUMPDOG","1.0"
"#TeamUSA","#TRUMPDOG","1.0"
"#OpeningCeremony","#TRUMPDOG","1.0"
"#Rio2016","#TRUMPDOG","1.0"
"#Benghazi","#TRUMPDOG","1.0"
"#1","#TRUMPDOG","1.0"
"#CommanderInChiefForum","#TRUMPDOG","1.0"
"#ISIS","#TRUMPDOG","1.0"
"#DemsinPhilly","#TRUMPDOG","1.0"
"#StandWithLouisiana","#TRUMPDOG","1.0"
"#LESM","#TRUMPDOG","1.0"
"#NABJNAHJ16","#TRUMPDOG","1.0"
"#JuntosSePuede","#TRUMPDOG","1.0"
"#NBCNewsForum","#TRUMPDOG","1.0"
"#RosanellEaton","#TRUMPDOG","1.0"
"#CoastGuardDay","#TRUMPDOG","1.0"
"#Debate","#TRUMPDOG","1.0"
"#media","#TRUMPDOG","1.0"
"#Frozen","#TRUMPDOG","1.0"
"#RollCallVote","#TRUMPDOG","1.0"
"#RNCwithBernie","#TRUMPDOG","1.0"
"#DNC","#TRUMPDOG","1.0"
"#LawandOrder","#TRUMPDOG","1.0"
"#LaborDay","#TRUMPDOG","1.0"
"#IranDeal","#TRUMPDOG","1.0"
"#Obamacare","#TRUMPDOG","1.0"
"#TeamTrump","#TRUMPDOG","1.0"
"#DACA","#TRUMPDOG","1.0"
"#extremevetting","#TRUMPDOG","1.0"
"#TPP","#TRUMPDOG","1.0"
"#ALConvention2016","#TRUMPDOG","1.0"
"#debatenight","#TRUMPDOG","1.0"
"#debate","#TRUMPDOG","1.0"
"#enough","#TRUMPDOG","1.0"
"#DemsInPhilly","#TRUMPDOG","1.0"
"#StrongerTogether","#TRUMPDOG","1.0"
"#MakeAmericaSafeAgain","#TRUMPDOG","1.0"
"#Pulse","#TRUMPDOG","1.0"
"#Polls","#TRUMPDOG","1.0"
"#slipping","#TRUMPDOG","1.0"
"#RNCINCLE","#TRUMPDOG","1.0"
"#ElectionDay","#TRUMPDOG","1.0"
"#DebateNight","#TRUMPDOG","1.0"
"#Debates2016","#TRUMPDOG","1.0"
"#RIP","#TRUMPDOG","1.0"
"#JuanGabriel","#TRUMPDOG","1.0"
"#DivoDeJuarez","#TRUMPDOG","1.0"
"#DeclareYourAmbition","#TRUMPDOG","1.0"
"#OpioidAwarenessWeek","#TRUMPDOG","1.0"
"#DefendtheSecond","#TRUMPDOG","1.0"
"#GoodTrouble","#TRUMPDOG","1.0"
"#SCOTUS","#TRUMPDOG","1.0"
"#ADA","#TRUMPDOG","1.0"
"#imwithher","#TRUMPDOG","1.0"
"#CripTheVote","#TRUMPDOG","1.0"
"#TerenceCrutcher","#TRUMPDOG","1.0"
"#LGBT","#TRUMPDOG","1.0"
"#2A","#TRUMPDOG","1.0"
"#DemsinPHL","#TRUMPDOG","1.0"
"#RNCInCLE","#TRUMPDOG","1.0"
"#BlackMenForBernie","#TRUMPDOG","1.0"
"#polls","#TRUMPDOG","1.0"
"#TheDonald","#TRUMPDOG","1.0"
"#JimmyFallon","#TRUMPDOG","1.0"
"#Hillary2016","#TRUMPDOG","1.0"
"#BlacksForTrump","#TRUMPDOG","1.0"
"#DNCinPHL","#TRUMPDOG","1.0"
"#DemConvention","#TRUMPDOG","1.0"
"#NAACP107","#TRUMPDOG","1.0"
"#Enjoy","#TRUMPDOG","1.0"
"#taxplan","#TRUMPDOG","1.0"
"#smallbiz","#TRUMPDOG","1.0"
"#FlashbackFriday","#TRUMPDOG","1.0"
"#PurpleHeartDay","#TRUMPDOG","1.0"
"#ImWithHernandez","#TRUMPDOG","1.0"
"#sendDonaldtospace","#TRUMPDOG","1.0"
"#AIDSFreeGeneration","#TRUMPDOG","1.0"
"#MSM","#TRUMPDOG","1.0"
"#MAGA","#TRUMPDOG","1.0"
"#StopGunViolence","#TRUMPDOG","1.0"
"#NeverTrump","#TRUMPDOG","1.0"
"#KhizrKhan","#TRUMPDOG","1.0"
"#RNCinCLE","#TRUMPDOG","1.0"
"#DemsInPHL","#TRUMPDOG","1.0"
"#HillaryKaine2016","#TRUMPDOG","1.0"
"#60Minutes","#TRUMPDOG","1.0"
"#FeelTheBern","#TRUMPDOG","1.0"
"#GOPinCLE","#TRUMPDOG","1.0"
"#makersandtakers","#TRUMPDOG","1.0"
"#campaignfinance","#TRUMPDOG","1.0"
"#NATO","#TRUMPDOG","1.0"
"#StandTogether","#TRUMPDOG","1.0"
"#CitizensUnited","#TRUMPDOG","1.0"
"#GOPConvention","#TRUMPDOG","1.0"
"#NeverForget","#TRUMPDOG","1.0"
"#fixdemocracyfirst","#TRUMPDOG","1.0"
"#Orlando","#TRUMPDOG","1.0"
"#ImWithHer","#TRUMPDOG","1.0"
"#Srebrenica","#TRUMPDOG","1.0"
"#StoptheHate","#TRUMPDOG","1.0"
"#LeadRight2016","#TRUMPDOG","1.0"
"#FirstInPOTUS","#TRUMPDOG","1.0"
"#RiggedSystem","#TRUMPDOG","1.0"
"#ImWithYou","#TRUMPDOG","1.0"
"#TBT","#TRUMPDOG","1.0"
"#ICYMI","#TRUMPDOG","1.0"
"#LoveTrumpsHate","#TRUMPDOG","1.0"
"#CreatorsAskHRC","#TRUMPDOG","1.0"
"#AmericaFirst","#TRUMPDOG","1.0"
"#CrookedHillary","#TRUMPDOG","1.0"
"#AlwaysTrump","#TRUMPDOG","1.0"
"#Hannity","#TRUMPDOG","1.0"
"#POTUS","#TRUMPDOG","1.0"
"#Trump","#TRUMPDOG","1.0"
"#OHHillYes","#TRUMPDOG","1.0"
"#dtmag","#TRUMPDOG","1.0"
"#NYCPride","#TRUMPDOG","1.0"
"#MegynKellyPresents","#TRUMPDOG","1.0"
"#INDPrimary","#TRUMPDOG","1.0"
"#DemPlatform","#TRUMPDOG","1.0"
"#Brexit","#TRUMPDOG","1.0"
"#ORPrimary","#TRUMPDOG","1.0"
"#MadeInAmerica","#TRUMPDOG","1.0"
"#BrexitVote","#TRUMPDOG","1.0"
"#DemocraticSitIn","#TRUMPDOG","1.0"
"#imwithyou","#TRUMPDOG","1.0"
"#TitleIX","#TRUMPDOG","1.0"
"#Clinton","#TRUMPDOG","1.0"
"#Trump360","#TRUMPDOG","1.0"
"#gunviolence","#TRUMPDOG","1.0"
"#AsLongAsItTakes","#TRUMPDOG","1.0"
"#EauClaire","#TRUMPDOG","1.0"
"#Indiana","#TRUMPDOG","1.0"
"#sitin","#TRUMPDOG","1.0"
"#EndGunViolence","#TRUMPDOG","1.0"
"#NotOneMore","#TRUMPDOG","1.0"
"#InternationalNursesDay","#TRUMPDOG","1.0"
"#holdthefloor","#TRUMPDOG","1.0"
"#NoMoreSilence","#TRUMPDOG","1.0"
"#goodtrouble","#TRUMPDOG","1.0"
"#NoBillNoBreak","#TRUMPDOG","1.0"
"#Olmstead","#TRUMPDOG","1.0"
"#GIBill","#TRUMPDOG","1.0"
"#MoreInCommon","#TRUMPDOG","1.0"
"#Imwithyou","#TRUMPDOG","1.0"
"#DisarmHate","#TRUMPDOG","1.0"
"#Statehood","#TRUMPDOG","1.0"
"#LaudatoSi","#TRUMPDOG","1.0"
"#presidenttrump","#TRUMPDOG","1.0"
"#primary","#TRUMPDOG","1.0"
"#JohnRyder","#TRUMPDOG","1.0"
"#Charleston9","#TRUMPDOG","1.0"
"#TrumpDallas","#TRUMPDOG","1.0"
"#GOPDebate","#TRUMPDOG","1.0"
"#ShesWithUs","#TRUMPDOG","1.0"
"#Enough","#TRUMPDOG","1.0"
"#Filibuster","#TRUMPDOG","1.0"
"#OrlandoUnited","#TRUMPDOG","1.0"
"#ArmyBDay","#TRUMPDOG","1.0"
"#NetNeutrality","#TRUMPDOG","1.0"
"#AZ","#TRUMPDOG","1.0"
"#StanleyCup","#TRUMPDOG","1.0"
"#RTM2016","#TRUMPDOG","1.0"
"#RepMikeKelly","#TRUMPDOG","1.0"
"#NebraskaPrimary","#TRUMPDOG","1.0"
"#MSNBCTownhall","#TRUMPDOG","1.0"
"#MattSchlapp","#TRUMPDOG","1.0"
"#jenniferrubin","#TRUMPDOG","1.0"
"#HistoryMade","#TRUMPDOG","1.0"
"#MothersDay","#TRUMPDOG","1.0"
"#MadeForHistory","#TRUMPDOG","1.0"
"#KentuckyDerby","#TRUMPDOG","1.0"
"#CTPrimary","#TRUMPDOG","1.0"
"#DEPrimary","#TRUMPDOG","1.0"
"#DDay","#TRUMPDOG","1.0"
"#Decision2016","#TRUMPDOG","1.0"
"#Elkhart","#TRUMPDOG","1.0"
"#MDPrimary","#TRUMPDOG","1.0"
"#CAPrimary","#TRUMPDOG","1.0"
"#CincoDeMayo","#TRUMPDOG","1.0"
"#SmallBizWeek","#TRUMPDOG","1.0"
"#TRUMP2016","#TRUMPDOG","1.0"
"#GunViolence","#TRUMPDOG","1.0"
"#SaveElephants","#TRUMPDOG","1.0"
"#ThanksObama","#TRUMPDOG","1.0"
"#TeacherAppreciationDay","#TRUMPDOG","1.0"
"#Teachers4Trump","#TRUMPDOG","1.0"
"#CA4Trump","#TRUMPDOG","1.0"
"#NeverDems","#TRUMPDOG","1.0"
"#Caribbean","#TRUMPDOG","1.0"
"#EstoyConElla","#TRUMPDOG","1.0"
"#MemorialDay","#TRUMPDOG","1.0"
"#TRUMP","#TRUMPDOG","1.0"
"#PAPrimary","#TRUMPDOG","1.0"
"#MDW","#TRUMPDOG","1.0"
"#RIPrimary","#TRUMPDOG","1.0"
"#GOP","#TRUMPDOG","1.0"
"#MeetTheTrumps","#TRUMPDOG","1.0"
"#HaileyPuckett","#TRUMPDOG","1.0"
"#NewDay","#TRUMPDOG","1.0"
"#SallyRideDay","#TRUMPDOG","1.0"
"#iVoted","#TRUMPDOG","1.0"
"#PrimaryDay","#TRUMPDOG","1.0"
"#ArizonaPrimary","#TRUMPDOG","1.0"
"#ArmedForcesDay","#TRUMPDOG","1.0"
"#INPrimary","#TRUMPDOG","1.0"
"#APAHM","#TRUMPDOG","1.0"
"#MichaelBrown","#TRUMPDOG","1.0"
"#MothersoftheMovement","#TRUMPDOG","1.0"
"#ChangeAgents","#TRUMPDOG","1.0"
"#SecondAmendment","#TRUMPDOG","1.0"
"#SayHerName","#TRUMPDOG","1.0"
"#FNS","#TRUMPDOG","1.0"
"#MayDay","#TRUMPDOG","1.0"
"#AmericaFIRST","#TRUMPDOG","1.0"
"#EastVillage","#TRUMPDOG","1.0"
"#EarthDay","#TRUMPDOG","1.0"
"#ActOnClimate","#TRUMPDOG","1.0"
"#DonaldTrump","#TRUMPDOG","1.0"
"#Prince","#TRUMPDOG","1.0"
"#HillaryOnCNN","#TRUMPDOG","1.0"
"#HillaryClinton","#TRUMPDOG","1.0"
"#HillaryOnGMA","#TRUMPDOG","1.0"
"#HoustonFlood","#TRUMPDOG","1.0"
"#FightForFamilies","#TRUMPDOG","1.0"
"#Derp","#TRUMPDOG","1.0"
"#HRC4PA","#TRUMPDOG","1.0"
"#LyingTed","#TRUMPDOG","1.0"
"#NeverCruz","#TRUMPDOG","1.0"
"#NYPrimary","#TRUMPDOG","1.0"
"#Racine","#TRUMPDOG","1.0"
"#AmericanSamoa","#TRUMPDOG","1.0"
"#Brussels","#TRUMPDOG","1.0"
"#Arizona","#TRUMPDOG","1.0"
"#AIPAC2016","#TRUMPDOG","1.0"
"#AZPrimary","#TRUMPDOG","1.0"
"#TrumpCountry","#TRUMPDOG","1.0"
"#Mormon","#TRUMPDOG","1.0"
"#CNN","#TRUMPDOG","1.0"
"#EndCommonCore","#TRUMPDOG","1.0"
"#Trump2016","#TRUMPDOG","1.0"
"#GO","#TRUMPDOG","1.0"
"#SuperTuesday","#TRUMPDOG","1.0"
"#MAKEAMERICAGREATAGAIN","#TRUMPDOG","1.0"
"#Donald","#TRUMPDOG","1.0"
"#LightweightSenatorMarcoRubio","#TRUMPDOG","1.0"
"#LSSC","#TRUMPDOG","1.0"
"#trump","#TRUMPDOG","1.0"
"#NewYorkValues","#TRUMPDOG","1.0"
"#trump2016","#TRUMPDOG","1.0"
"#Mahalo","#TRUMPDOG","1.0"
"#Mediafraud","#TRUMPDOG","1.0"
"#MSPrimary","#TRUMPDOG","1.0"
"#SuperBowlSunday","#TRUMPDOG","1.0"
"#SuperSaturday","#TRUMPDOG","1.0"
"#SB50","#TRUMPDOG","1.0"
"#LittleMarco","#TRUMPDOG","1.0"
"#KansasCaucus","#TRUMPDOG","1.0"
"#GPLFers","#TRUMPDOG","1.0"
"#NHPrimary","#TRUMPDOG","1.0"
"#MorningJoe","#TRUMPDOG","1.0"
"#NHPolitics","#TRUMPDOG","1.0"
"#KenLangone","#TRUMPDOG","1.0"
"#NeilCavuto","#TRUMPDOG","1.0"
"#Fox","#TRUMPDOG","1.0"
"#OnTheRecord","#TRUMPDOG","1.0"
"#NewHampshire","#TRUMPDOG","1.0"
"#ECONOMY","#TRUMPDOG","1.0"
"#FAIL","#TRUMPDOG","1.0"
"#Politician","#TRUMPDOG","1.0"
"#NASCAR","#TRUMPDOG","1.0"
"#RobotRubio","#TRUMPDOG","1.0"
"#CBNNews","#TRUMPDOG","1.0"
"#StopCommonCore","#TRUMPDOG","1.0"
"#RogerStone","#TRUMPDOG","1.0"
"#2016","#TRUMPDOG","1.0"
"#Greta","#TRUMPDOG","1.0"
"#ObamaCare","#TRUMPDOG","1.0"
"#CruzFraud","#TRUMPDOG","1.0"
"#LoneStarState","#TRUMPDOG","1.0"
"#HarveyPitt","#TRUMPDOG","1.0"
"#IowaCaucus","#TRUMPDOG","1.0"
"#MakeYoutubeGreatAgain","#TRUMPDOG","1.0"
"#NoLoyalty","#TRUMPDOG","1.0"
"#NVcaucus","#TRUMPDOG","1.0"
"#IAPolitics","#TRUMPDOG","1.0"
"#SOTU","#TRUMPDOG","1.0"
"#CaucusForTrump","#TRUMPDOG","1.0"
"#NevadaCaucus","#TRUMPDOG","1.0"
"#BikersForTrump","#TRUMPDOG","1.0"
"#IACaucus","#TRUMPDOG","1.0"
"#FITN","#TRUMPDOG","1.0"
"#fairandbalancedmyass","#TRUMPDOG","1.0"
"#Ted","#TRUMPDOG","1.0"
"#SouthCarolina","#TRUMPDOG","1.0"
"#GoldenGlobe","#TRUMPDOG","1.0"
"#Laurence","#TRUMPDOG","1.0"
"#FoxNews","#TRUMPDOG","1.0"
"#ThankAVet","#TRUMPDOG","1.0"
"#Trump4Vets","#TRUMPDOG","1.0"
"#MichaelMoore","#TRUMPDOG","1.0"
"#ROGERAILES","#TRUMPDOG","1.0"
"#Iowa","#TRUMPDOG","1.0"
"#MakeAmericaGreatAgain","#TRUMPDOG","1.0"
"#Rubio","#TRUMPDOG","1.0"
"#Bush","#TRUMPDOG","1.0"
"#Colbert","#TRUMPDOG","1.0"
"#DavidCameron","#TRUMPDOG","1.0"
"#MaitnerStrong","#TRUMPDOG","1.0"
"#GOPdebate","#TRUMPDOG","1.0"
"#Trump4President","#TRUMPDOG","1.0"
"#Ford","#TRUMPDOG","1.0"
"#Carrier","#TRUMPDOG","1.0"
"#Jobs","#TRUMPDOG","1.0"
"#Mexico","#TRUMPDOG","1.0"
"#SouthCarolinaPrimary","#TRUMPDOG","1.0"
"#NewYork","#TRUMPDOG","1.0"
"#Jonas","#TRUMPDOG","1.0"
"#SCPrimary","#TRUMPDOG","1.0"
"#makeamericagreatagain","#TRUMPDOG","1.0"
"#CommonCore","#TRUMPDOG","1.0"
"#AmericaGreatAgain","#TRUMPDOG","1.0"
"#Excellent","#TRUMPDOG","1.0"
"#RNC","#TRUMPDOG","1.0"
"#CommonLaw","#TRUMPDOG","1.0"
"#NaturalBorn","#TRUMPDOG","1.0"
"#MaryBrigidMcManamon","#TRUMPDOG","1.0"
"#Cruz","#TRUMPDOG","1.0"
"#laurencetribe","#TRUMPDOG","1.0"
"#TedCruz","#TRUMPDOG","1.0"
"#LaurenceTribe","#TRUMPDOG","1.0"
"#MyTeacherIsWeird","#SuperBowlSunday","1.0"
"#FallonTonight","#SuperBowlSunday","1.0"
"#HispanicHeritageMonth","#SuperBowlSunday","1.0"
"#NPS100","#SuperBowlSunday","1.0"
"#iRegistered","#SuperBowlSunday","1.0"
"#brexit","#SuperBowlSunday","1.0"
